video_id,video_title,author,text,likes
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@baranbucaa8957,"✔-coca cola bey
✅'Buyrun Baran bey
✔-Size şiir yazdım
✅'Dinliyoruz buyrun 
✔-Açma lan kola mola kola mola kola mola piççç verme kola mola kola mola ohhh
✅'Baran bey götünüze 2.5 lirelik coca cola gisin iyi günler..",9
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@selimyigit8285,Icilecek  bir tarafi yok,5
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@adszbiri1929,Şekersiz guzel degil,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@serhatflawless5337,Ayyy one direction grubunun şarkısını çalmışlar aq biraz özgün olun kendi parçalarınızı yapın.,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@koksalkaraaslan,"Ben coca-cola içmeyi epeydir bıraktım.. 
O günden beri coca cola toparlanamadı 😉",18
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@ihsanyildiz131,Velet coca cola,2
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@siafurler8556,Şekersizi  bana daha şekerli geliyo ve az asitli,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@lpsminisdunyas114,O değilde şu yeni Azar reklamı tam bir sinir bozma şeysisi ehshjsjs,10
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@emingun2489,bunun ingilizce şarkısı var ama ben ismini unuttum,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@emingun2489,bu şarkının orijinalı hangisi?,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@gurselyllmazgurselyllmaz4957,"I  don't  like  coca cola 
Because it is made in  usa",0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@awaawa3237,Arkadaşlar içmeyin içirmeyin içeceksenizde yerli malı kullanın bu kola için verdiğiniz her kuruş israilin cebine müslümanları öldürmek için silah parası olarak gidiyo le cola yada cola turka kullanın,2
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@feridedonmez6927,Örşü tulum,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@recepdilliler9737,Ercan,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@zeynepbghysardic1171,Ubuntu gu00,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@slacnyk1543,fnaf family  One way or another,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@يزنعياش-ط7ض,ت,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@jessicacristina5043,Coca cola e muito bom.,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@dilekkras8038,"Mk,",0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@maymun3634,one direction'a para veripde kullanabilirler. Çaldıklarını sanmıyorm koskoca sirket,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@serhatflawless5337,とるこじんのとるこ türkiye vermez asla,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@maymun3634,@serhatflawless5337   bütün şarkıyı satın almayacaklar sadece kullanmak için para verecekler diyorum,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@hilalyldrm8002,2ertuyyyyrrtttggyyuu,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@metnzk265,Öl,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@ihsanyildiz131,@ibrahimustun6441  hehehe,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@ihsanyildiz131,@ibrahimustun6441  ayn yalan sanane sanane,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@ibrahimustun6441,Tamam dediğim herşey için özür dilerim,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@mzoedits8354,Atlarin  vidyosu,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@hasaneski1547,Ml,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@hasaneski1547,"Afiyetu ğ
Pepee Tebrikler. afiyet",0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@hidayetguler70,Aynen ya bazen annem babam oldu oluyor yanımda birden çıkıyor yüzüm kızarıyor ya,1
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@hamzasardogan532,Bir,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@songulozyay2909,Araba oyunları,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@arandomguy7481,One way or another galiba,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@alikocygt9234,Oktay nasılsın bir de bu yüzden,1
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@alikocygt9234,Mustafa 20181022_231341 nasılsın,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@iemnguyen4187,8,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@slacnyk1543,"Emin Gun Blondie , One direction  ikiside soyledi adı  one wan or another",0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@saymkyak9223,J,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@barisdogan1510,awa awa þ,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@esmaemrekardesler5798,awa awa hı,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@satk1283,BRAVO LAN ASLANSIN,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@lenutria2917,"Verguenza en coca cola for me argentina el dia de hoy . Lamentablemente de todos los regalos disponibles para el sorteo solo regalaron un juego y un pad para mouse. Los sorteados para los grandes premios no estaban presentes, ni en el dia de ayer ni en el dia de hoy. Todo el dia esperando por el evento de coca cola y no lo gano nadie. No es por mi pero nadie gano nada, no puede ser . Se le consulta a la que organizaba el evento y dice que son condiciones que se llamen a 4 personas. Al no estar se sortea online por la aplicacion . En la aplicacion en ninguna parte habla de un sorteo y ademas para que es precensial el sorteo si despues lo sorteas online . Gran descepcion de esta gran compañia. Fueron el centro de todas las marcas y el que menos sorteo cosas a sus clientes.",0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@eminekarpuz7270,Gotunuze sökün şişeyi,5
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@NOBOYOA,Bi de şu gaz oranını eski haline getirseniz de içerken küfür etmesek hala aynı ne zaman düzelecek diye. Bırak dolaba koyup gün içinde içmeyi sofrada dayanmaz hale geldi aç dök fıs. Gaz yok oluyor?!..,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@trustno1339,🏃🏻‍♂️🏃🏻‍♂️🏃🏻‍♂️🏃🏻‍♂️,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@kasimturan751,Çok güzel 👍👍,2
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@nilistatic,"Reklamın Mesajı:*Nasıl istersen içersin, ama kolamızı içmeye mecbursun*",33
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@alisertali6275,Wan mey orı nana,4
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@srokasurowa,When Christmas Comercial ? Im Waiting for this :D,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@mariagoncalves5203,Quero as musicas que estava sertaneja e jovem guarda enternacional ezilo zalo encotro milagroso e outras por favor,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@realser9,Guten Tag 🙌,4
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@yyepyepyepyep,Djsmzdmams,2
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@satk1283,aynen,1
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@sinanaltinbas3650,0,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@sametcanaktasamets4645,Kasim Turan sencokguzeksi,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@awaawa3237,Reklamlarıyla beyin yıkıyorlar ve insanlar hep aynı kolanın reklamını nekadar çok görürse o kolayı alıyorlar insanların beynine kazıyorlar insalarda bunu tatlı yada güzel olduğunu zan etikleri için alıyorlar çünkü reklam o etkiyi yapıyor,4
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@yyepyepyepyep,"Reklamın Mesajı: Nasıl istersen içersin,ama kolamızı içmeye mecbursun.",3
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@برهومةبرهومة-ف5ف,هننزءذذييؤرر,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@betulsaltik7888,haklisiniz,2
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@kerimduman8020,Ddx,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@mrfaruk244,"@awaawa3237  
Ye Gr ve

M



. Ml
Nu",0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@yunusemre0707,Fdxfdsqqp9 de 6 bir,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@dilankamal6776,ee,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@nursemakilic7771,Yuuu,0
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@yyepyepyepyep,What,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@candacewebb120,Coca-Cola ❤,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@egereis27,Coco Cola vs Pepsi tat deneyimde Coco Cola (Coke) daha üstün tatda,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@Medinesoydogann,22,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@股市-v4d,#不要不要playboy',0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@fatimecarfi2014,Oğlumun bir iki  yaşlarında bayıldığı reklam şimdi 3 yaşında meleğim ya geleceğe anı olsun🌹,4
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@Anna-ks1pr,Coca - Cola! your ad just WOW!!!!👍,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@gizemli_dook9594,Bayılıyorum Coca cola reklamlarına. Çok eğlenceli,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@walusimbijonathan3821,I love sugar★★★★★★★,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@marialarissa892,Lvxhskg nge,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@adrianperez5035,N,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@mustigame9435,Çok güzel ya,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@emirkarakas7085,One Way blondie aq,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@nguyendo9146,Jj,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@mariajoseferreira9028,Amado Batista,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@luciasantos8895,Siv,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@johanv4340,112,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@СергейНоваковский-г8ь,Ьь.дождливуюъъ,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@yusufbarkodat3515,cv5fffffd zrkkslaldmxnxjzzhsaazx vyp,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@emreemmi1748,Orjinal şarkıdan daha çok beğendim 😍,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@aysenurcorten4586,Herkes one direction yazmış ama Bu şarkı one directionun değil😂,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@mensuresahintekin5001,Çünkü 1D!,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@alimusayev4911,"One Direction Coverladı ve Blondie-den Daha Çok ünlendi , daha fazla kişi tanıdı.",1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@felicityfornow1664,"Yuh yani ingilizler,çinliler,japonlar türkçe anlıyor mu??",0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@Amiktus,"Şarkıyı hala ilk 1D çıkardı sananlar var. Telif diyenler var, bu nedir Allah için? Bi gidin bu kadar emin olmadan yorum yapmayın. Yazın su YouTube a blondie one way or another diye bakayım. Hatta ona bile inanmıyorsanız Driver Parallel Lines ta da oyunun başında çalardı bende küçükken öyle öğrenmiştim. Böyle yorum yapıp oldlari cildirtmayin.",1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@selmaakdere679,kanda zehir şerefsizlikte 1. siniz,2
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@judgecico7463,Van daaayyırekşın'dan daha güzel olmuş tebrik ederim.,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@serkanhamzaozer3879,Ben müziği seviyom ya siz neresini seviyorsunuz,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@notasilane,Şarkıyı bir tek ben mi Thunder'a benzetiyorum?,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@theexes,O değil de Euro4 standartlarından sonra Coca Cola'nın tadı kalmadı göz yaşartan asiti özledik bardaktan yüzümüze gelen sıçramaları özledik ...,2
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@ahmeterol3768,u,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@yagmurryldrmm293,One direction,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@ceylaner7630,Jsheyeyeyyeyyeyyyey😡😡😡😡😡😡😡😡😡😡😡😡😡😡😴😆🍕🍗🍗🍖🍗r,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@ceylaner7630,"G
Vbvbbhehh",0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@kyominaa,"One drüctondan kop
yöa 😬😬😬😬",1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@gulsmaykrt,Ya abone olup videolarıma like atan inş matematikten 100 alır amin,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@rotblodd,one direction 😍😍❤❤❤❤😍💖💋🌹,6
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@umitkaragoz8668,One directon! !!!❤❤❤❤,8
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@wrldbestistaken,One direksiyon ne??,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@azempapatya5447,ONE DİRECTİON,4
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@selinakertmen4813,Blondie'nin şarkısını one direction şarkısı sanan aptal bir ergen kitlesi yorumları işgal etmiş,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@celikkapialtunhan9438,sizin reklamınızın a.k dakkada bir reklammı olurlan,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@omer084,Ne iğrenç müzik ya kafa s.*kiyor yaptığınız reklama tüküreyim  DisLike :/,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@alimusayev4911,One Direction Coverladı ve Blondie-den Daha Çok ünlendi daha çok kişi tanıdı.,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@alimusayev4911,Imagine Dragons-un mu?,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@eniyi2.arjantinli563,Euro 4 ne demek?,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@lindetelinda8155,Zezenho barro,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@damlayilmaz2888,Fdhejansjzhxr,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@marafrancieli8356,Os,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@josefanascimento7107,ui.Bredajjjnhqbjh tvcrkrļeeoonthk,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@kotyhorochko5586,One Direction müzik grubu,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@murat26_31,öyle yada böyle le cola:D,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@juanramoncoronel5127,Polca paraguaya,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@ahmetuyanik,ben de diyorum bu sample nereden tanıdık geliyor şu anda saat 00:23 mutfağa gidiyordum bu reklam vardı dedim ben bunu duydum daha önce . 1D grubunun One Way Or Another sample sını kullanıyor.,4
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@Kretek35,"Nedir bu şarkı ve beste çalma merakı bu Türkler'de ?  Haa tabi , Türkiye'de  bu kalitede bir beste yapacak grub sayısı bir elde sayılacak parmak kadar az olursa böyle başkalarından çalarsınız işte. Neyse...zaten coca cola reklamına fon müziği olarak mehter marşı,  Arif Sağ ya da İbraam Tatlıses gitmezdi.",0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@meryembilir1382,this is coca cola yeah,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@alleyna3837,Abi bunun uzun versiyonunu yapın çok eğlenelim,3
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@selenagomez7471,Bir kere o şarkl çok eski one direction un 2013  şarklsly dl  zayn malik ayırmadan yapmışlardı ama Coco kola reklamı bunu çalmlş you tube nun terilf hakkl atmasl lazlmdl o şarklyl çalamaz abi  başka şaklml bulamamlş  da bunu koymuş vallla ben  olsam direk terif hakkl atardlm ya ne bu böyle hakkl yok Coco kola nln you tube sen de şu reklaml ya terif hakkkl attı ya da kardll hangisi ????? Bu arada o şarkl 21 .  02. 2013. Cumartesi çlktl haberinin olsun you  tube  😡😡😡😡😡,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@muratoren06,Blondie -One Way,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@emrahceylan902,Şarkı blondie grubuna ait öne direction ile alakası yok,13
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@myeonxing,Televizyonda görür görmez uçtum woah,7
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@sodiumm11,One direction ❤❤,8
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@koroglu35,Coyote ugly,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@hacerdelikanl6137,"Arkadaşlar, One Way Or Another şarkısı Blondie'nin şarkısı, One Direction yalnızca cover yaptı şarkıya, bilginize:)",1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@r.sakina,One Direction😍😍😍😍😍😍😍😍😍😍😍,11
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@rosesanglante7973,ONE DIRECTION❤️❤️❤️❤️❤️❤️FOREVER❤️❤️❤️❤️❤️,14
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@rosesanglante7973,ONE WAY OR ANOTHER,1
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@fansmusicarianatordirectio9699,ONE DİRECTİON ONE WAY OR ANOTHER,21
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@fansmusicarianatordirectio9699,ONE WAY OR ANOTHER,15
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@aylacakroglu8562,Arkada ki yakışıklı kim öyle sarışın bir de bulanık yapmışsınız başrolün önüne geçmesin diye,6
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@cemre6188,efsane,3
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@meryembilir1382,arkadaşlar ingilizceyi iyi bilirim ( english),0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@bulut4391,gerizekalı nshwgtehj,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@eniyi2.arjantinli563,@meryembilir1382  2 yıl olmuş şimdi bu yorumları yazdığın için pişman mısın?,0
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",@aychanted,Sen öyle san,3
